IBGE;q37_3;q37_9;q37_10;q37_11;q37_12;q37_13;q37_14;q37_15;q37_16;q37_17;UF;Regiao;Q_completo;DataCenso;DataCenso_2019;q37_2_rec;Idade;Faixas_etarias;d_37_9;d_37_9bin1;d_37_9bin2;d_37_9bin3;d_37_10;d_37_10bin1;d_37_10bin2;d_37_10bin3;d_37_10bin4;d_37_10bin5;d_37_11;d_37_11bin1;d_37_11bin2;d_37_11bin3;d_37_11bin4;d_37_9bin1_sum;d_37_9bin2_sum;d_37_9bin3_sum;d_37_10bin1_sum;d_37_10bin2_sum;d_37_10bin3_sum;d_37_10bin4_sum;d_37_10bin5_sum;d_37_11bin1_sum;d_37_11bin2_sum;d_37_11bin3_sum;d_37_11bin4_sum;nu_trabalhador
26;1;257;240;293;218;20;01/03/2016; ; ; ;26;2;0;31.08.2019;8/31/2019;9/28/1976;42;4;2; ; ;1;8; ; ; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;258;273;292;218;18;01/02/2017; ; ; ;26;2;0;31.08.2019;8/31/2019;5/15/1975;44;4;2; ; ;1;2; ;1; ; ; ;3; ; ;1; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;273;293;218;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;8/2/1976;43;4;2; ; ;1;2; ;1; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;273;292;21;263;01/02/2019; ; ; ;26;2;0;31.08.2019;8/31/2019;10/14/1976;42;4;2; ; ;1;2; ;1; ; ; ;3; ; ;1; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;258;274;293;218;20;01/03/2019; ; ; ;26;2;0;31.08.2019;8/31/2019;6/13/1976;43;4;2; ; ;1;5; ; ; ; ;1;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;1;257;240;293;218;20;01/02/2016; ; ; ;26;2;0;31.08.2019;8/31/2019;5/10/1978;41;4;2; ; ;1;8; ; ; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;274;293;218;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;11/9/1979;39;3;2; ; ;1;5; ; ; ; ;1;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;274;293;218;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;11/22/1979;39;3;2; ; ;1;5; ; ; ; ;1;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;237;293;216;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;6/7/1977;42;4;2; ; ;1;8; ; ; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;273;292;218;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;8/26/1981;38;3;2; ; ;1;2; ;1; ; ; ;3; ; ;1; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;273;293;218;18; ; ; ; ;26;2;0;31.08.2019;8/31/2019;3/22/1979;40;3;2; ; ;1;2; ;1; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;232;293;218;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;3/30/1979;40;3;2; ; ;1;4; ; ; ;1; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;1;257;273;292;79;263;08/05/2018; ; ; ;26;2;0;31.08.2019;8/31/2019;9/22/1982;36;3;2; ; ;1;2; ;1; ; ; ;3; ; ;1; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;273;293;218;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;1/29/1983;36;3;2; ; ;1;2; ;1; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;237;292;218;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;1/6/1982;37;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;1;257;273;293;218;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;6/8/1981;38;3;2; ; ;1;2; ;1; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;273;292;21;20;02/03/2015; ; ; ;26;2;0;31.08.2019;8/31/2019;12/19/1981;37;3;2; ; ;1;2; ;1; ; ; ;3; ; ;1; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;1;255;238;293;222;263; ; ; ; ;26;2;0;31.08.2019;8/31/2019;3/1/1983;36;3;1; ;1; ;6; ; ; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;274;292;21;20;02/05/2014; ; ; ;26;2;0;31.08.2019;8/31/2019;3/10/1985;34;3;2; ; ;1;5; ; ; ; ;1;3; ; ;1; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;260;273;293;21;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;2/6/1986;33;3;2; ; ;1;2; ;1; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;1;257;235;293;218;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;5/31/1985;34;3;2; ; ;1;8; ; ; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;1;257;237;293;218;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;1/29/1953;66;6;2; ; ;1;8; ; ; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;274;292;218;20;01/08/2016; ; ; ;26;2;0;31.08.2019;8/31/2019;3/2/1986;33;3;2; ; ;1;5; ; ; ; ;1;3; ; ;1; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;235;293;218;20;02/02/2016; ; ; ;26;2;0;31.08.2019;8/31/2019;11/23/1986;32;3;2; ; ;1;8; ; ; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;275;293;218;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;4/12/1945;74;6;2; ; ;1;1;1; ; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;273;293;218;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;2/25/1987;32;3;2; ; ;1;2; ;1; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;279;292;218;20;01/09/2013; ; ; ;26;2;0;31.08.2019;8/31/2019;2/2/1987;32;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;256;238;292;218;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;3/28/1988;31;3;1; ;1; ;6; ; ; ; ; ;3; ; ;1; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;237;293;218;20;01/05/2013; ; ; ;26;2;0;31.08.2019;8/31/2019;3/6/1991;28;2;2; ; ;1;8; ; ; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;273;293;218;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;7/5/1987;32;3;2; ; ;1;2; ;1; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;276;138;218;18; ; ; ; ;26;2;0;31.08.2019;8/31/2019;2/5/1949;70;6;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;256;239;293;216;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;5/3/1990;29;2;1; ;1; ;8; ; ; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;273;138;218;18; ; ; ; ;26;2;0;31.08.2019;8/31/2019;5/29/1949;70;6;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;237;138;218;18; ; ; ; ;26;2;0;31.08.2019;8/31/2019;6/9/1955;64;6;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;274;293;21;20;01/01/2018; ; ; ;26;2;0;31.08.2019;8/31/2019;9/20/1991;27;2;2; ; ;1;5; ; ; ; ;1;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;279;293;218;20;01/06/2018; ; ; ;26;2;0;31.08.2019;8/31/2019;10/14/1955;63;6;2; ; ;1;8; ; ; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;255;238;138;219;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;3/28/1951;68;6;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;273;292;218;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;7/30/1992;27;2;2; ; ;1;2; ;1; ; ; ;3; ; ;1; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;255;238;293;216;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;12/13/1993;25;2;1; ;1; ;6; ; ; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;237;138;218;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;7/2/1950;69;6;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;258;273;138;21;20;14/07/2017; ; ; ;26;2;0;31.08.2019;8/31/2019;8/28/1956;63;6;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;420;292;21;20;01/09/2019; ; ; ;26;2;0;31.08.2019;8/31/2019;3/8/1947;72;6;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;237;138;218;18; ; ; ; ;26;2;0;31.08.2019;8/31/2019;12/6/1953;65;6;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;237;138;222;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;12/27/1953;65;6;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;1;257;276;138;218;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;1/7/1955;64;6;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;253;239;138;219;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;2/28/1960;59;5;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;275;138;218;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;6/22/1960;59;5;2; ; ;1;1;1; ; ; ; ;1;1; ; ; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;253;239;138;219;18; ; ; ; ;26;2;0;31.08.2019;8/31/2019;2/10/1947;72;6;0;1; ; ;8; ; ; ; ; ;1;1; ; ; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;255;238;138;216;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;3/29/1955;64;6;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;273;293;218;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;4/13/1960;59;5;2; ; ;1;2; ;1; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;274;138;21;263;10/03/1986; ; ; ;26;2;0;31.08.2019;8/31/2019;7/1/1959;60;5;2; ; ;1;5; ; ; ; ;1;1;1; ; ; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;273;293;218;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;2/17/1962;57;5;2; ; ;1;2; ;1; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;276;293;218;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;4/9/1961;58;5;2; ; ;1;8; ; ; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;273;139;218;18; ; ; ; ;26;2;0;31.08.2019;8/31/2019;8/1/1961;58;5;2; ; ;1;2; ;1; ; ; ;2; ;1; ; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;1;257;237;138;218;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;3/25/1962;57;5;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;237;138;21;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;12/8/1962;56;5;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;258;275;293;218;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;1/9/1965;54;5;2; ; ;1;1;1; ; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;274;293;218;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;3/18/1965;54;5;2; ; ;1;5; ; ; ; ;1;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;273;292;21;20;01/01/2019; ; ; ;26;2;0;31.08.2019;8/31/2019;8/3/1963;56;5;2; ; ;1;2; ;1; ; ; ;3; ; ;1; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;258;275;293;218;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;12/27/1962;56;5;2; ; ;1;1;1; ; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;255;238;138;219;18; ; ; ; ;26;2;0;31.08.2019;8/31/2019;2/10/1964;55;5;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;258;275;138;222;263; ; ; ; ;26;2;0;31.08.2019;8/31/2019;1/19/1968;51;5;2; ; ;1;1;1; ; ; ; ;1;1; ; ; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;273;292;218;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;6/21/1964;55;5;2; ; ;1;2; ;1; ; ; ;3; ; ;1; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;1;257;236;292;76;391;03/01/2019; ; ; ;26;2;0;31.08.2019;8/31/2019;6/7/1967;52;5;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;255;238;138;219;18; ; ; ; ;26;2;0;31.08.2019;8/31/2019;3/28/1964;55;5;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;258;274;293;222;20;22/08/2019; ; ; ;26;2;0;31.08.2019;8/31/2019;3/20/1962;57;5;2; ; ;1;5; ; ; ; ;1;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;237;138;218;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;8/22/1959;60;5;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;237;293;77;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;5/13/1950;69;6;2; ; ;1;8; ; ; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;258;235;293;218;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;9/18/1968;50;4;2; ; ;1;8; ; ; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;273;293;218;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;8/2/1968;51;5;2; ; ;1;2; ;1; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;258;281;293;222;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;7/11/1969;50;4;2; ; ;1;8; ; ; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;273;293;218;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;1/17/1969;50;4;2; ; ;1;2; ;1; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;258;273;293;222;263; ; ; ; ;26;2;0;31.08.2019;8/31/2019;2/8/1969;50;4;2; ; ;1;2; ;1; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;1;255;238;293;222;263; ; ; ; ;26;2;0;31.08.2019;8/31/2019;9/11/1967;51;5;1; ;1; ;6; ; ; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;237;138;218;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;12/9/1969;49;4;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;258;237;293;218;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;7/28/1972;47;4;2; ; ;1;8; ; ; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;258;273;292;218;20;02/02/2015; ; ; ;26;2;0;31.08.2019;8/31/2019;7/17/1971;48;4;2; ; ;1;2; ;1; ; ; ;3; ; ;1; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;275;292;222;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;2/3/1972;47;4;2; ; ;1;1;1; ; ; ; ;3; ; ;1; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;274;138;218;20;01/01/2015; ; ; ;26;2;0;31.08.2019;8/31/2019;3/5/1974;45;4;2; ; ;1;5; ; ; ; ;1;1;1; ; ; ;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;237;293;218;20; ; ; ; ;26;2;0;31.08.2019;8/31/2019;1/29/1980;39;3;2; ; ;1;8; ; ; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;1;257;235;293;218;20;01/03/2016; ; ; ;26;2;0;31.08.2019;8/31/2019;5/18/1971;48;4;2; ; ;1;8; ; ; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;2;257;275;293;218;20;02/01/2017; ; ; ;26;2;0;31.08.2019;8/31/2019;12/31/1964;54;5;2; ; ;1;1;1; ; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
26;1;257;235;293;218;20;16/03/2001; ; ; ;26;2;0;31.08.2019;8/31/2019;10/12/1977;41;4;2; ; ;1;8; ; ; ; ; ;4; ; ; ;1;2;9;73;7;24; ;1;10;22;1;17;44;84
27;2;258;274;138;218;18;17/08/2006; ; ; ;27;2;0;31.08.2019;8/31/2019;4/19/1977;42;4;2; ; ;1;5; ; ; ; ;1;1;1; ; ; ;6;21;48;1;18; ;4;9;50; ;18;7;75
27;2;258;237;292;218;20;16/04/2019; ; ; ;27;2;0;31.08.2019;8/31/2019;6/8/1979;40;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;6;21;48;1;18; ;4;9;50; ;18;7;75
27;2;257;237;292;222;20;26/04/2016; ; ; ;27;2;0;31.08.2019;8/31/2019;1/4/1979;40;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;6;21;48;1;18; ;4;9;50; ;18;7;75
27;2;258;274;292;222;20;01/09/2015; ; ; ;27;2;0;31.08.2019;8/31/2019;4/1/1977;42;4;2; ; ;1;5; ; ; ; ;1;3; ; ;1; ;6;21;48;1;18; ;4;9;50; ;18;7;75
27;2;257;273;292;218;20;15/04/2019; ; ; ;27;2;0;31.08.2019;8/31/2019;7/13/1978;41;4;2; ; ;1;2; ;1; ; ; ;3; ; ;1; ;6;21;48;1;18; ;4;9;50; ;18;7;75
27;2;257;273;138;218;18;17/08/2006; ; ; ;27;2;0;31.08.2019;8/31/2019;7/9/1979;40;3;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;6;21;48;1;18; ;4;9;50; ;18;7;75
27;2;257;273;266;218;18;03/06/2019; ; ; ;27;2;0;31.08.2019;8/31/2019;10/20/1978;40;3;2; ; ;1;2; ;1; ; ; ;4; ; ; ;1;6;21;48;1;18; ;4;9;50; ;18;7;75
27;2;258;273;292;218;20;18/11/2005; ; ; ;27;2;0;31.08.2019;8/31/2019;6/10/1979;40;3;2; ; ;1;2; ;1; ; ; ;3; ; ;1; ;6;21;48;1;18; ;4;9;50; ;18;7;75
27;1;258;232;292;76;20;26/03/2019; ; ; ;27;2;0;31.08.2019;8/31/2019;12/17/1982;36;3;2; ; ;1;4; ; ; ;1; ;3; ; ;1; ;6;21;48;1;18; ;4;9;50; ;18;7;75
27;2;258;235;292;218;20;02/01/2017; ; ; ;27;2;0;31.08.2019;8/31/2019;3/30/1983;36;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;6;21;48;1;18; ;4;9;50; ;18;7;75
27;1;256;238;292;219;20;18/01/2017; ; ; ;27;2;0;31.08.2019;8/31/2019;6/12/1989;30;3;1; ;1; ;6; ; ; ; ; ;3; ; ;1; ;6;21;48;1;18; ;4;9;50; ;18;7;75
27;2;257;274;266;218;18;03/06/2019; ; ; ;27;2;0;31.08.2019;8/31/2019;11/24/1981;37;3;2; ; ;1;5; ; ; ; ;1;4; ; ; ;1;6;21;48;1;18; ;4;9;50; ;18;7;75
27;2;258;273;292;218;20;03/03/2017; ; ; ;27;2;0;31.08.2019;8/31/2019;10/19/1983;35;3;2; ; ;1;2; ;1; ; ; ;3; ; ;1; ;6;21;48;1;18; ;4;9;50; ;18;7;75
27;2;258;278;292;218;20;26/08/2016; ; ; ;27;2;0;31.08.2019;8/31/2019;3/30/1985;34;3;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;6;21;48;1;18; ;4;9;50; ;18;7;75
27;2;257;279;292;218;20;20/01/2017; ; ; ;27;2;0;31.08.2019;8/31/2019;7/11/1990;29;2;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;6;21;48;1;18; ;4;9;50; ;18;7;75
27;2;257;232;292;79;263;18/01/2017; ; ; ;27;2;0;31.08.2019;8/31/2019;12/7/1991;27;2;2; ; ;1;4; ; ; ;1; ;3; ; ;1; ;6;21;48;1;18; ;4;9;50; ;18;7;75
27;2;257;274;266;218;18;03/06/2019; ; ; ;27;2;0;31.08.2019;8/31/2019;11/26/1988;30;3;2; ; ;1;5; ; ; ; ;1;4; ; ; ;1;6;21;48;1;18; ;4;9;50; ;18;7;75
27;2;258;274;266;218;18;03/06/2019; ; ; ;27;2;0;31.08.2019;8/31/2019;9/20/1988;30;3;2; ; ;1;5; ; ; ; ;1;4; ; ; ;1;6;21;48;1;18; ;4;9;50; ;18;7;75
27;2;258;274;266;218;18;03/06/2019; ; ; ;27;2;0;31.08.2019;8/31/2019;8/4/1987;32;3;2; ; ;1;5; ; ; ; ;1;4; ; ; ;1;6;21;48;1;18; ;4;9;50; ;18;7;75
27;1;257;237;138;218;18;17/08/1978; ; ; ;27;2;0;31.08.2019;8/31/2019;5/9/1948;71;6;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;6;21;48;1;18; ;4;9;50; ;18;7;75
27;2;258;273;138;218;20;01/10/1979; ; ; ;27;2;0;31.08.2019;8/31/2019;7/29/1953;66;6;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;6;21;48;1;18; ;4;9;50; ;18;7;75
27;2;258;237;292;21;20;04/08/2016; ; ; ;27;2;0;31.08.2019;8/31/2019;6/4/1990;29;2;2; ; ;1;8; ; ; ; ; ;3; ; ;1; ;6;21;48;1;18; ;4;9;50; ;18;7;75
27;1;255;238;138;216;18;24/03/1971; ; ; ;27;2;0;31.08.2019;8/31/2019;3/5/1951;68;6;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;6;21;48;1;18; ;4;9;50; ;18;7;75
27;1;258;232;138;218;20;26/05/1986; ; ; ;27;2;0;31.08.2019;8/31/2019;4/25/1955;64;6;2; ; ;1;4; ; ; ;1; ;1;1; ; ; ;6;21;48;1;18; ;4;9;50; ;18;7;75
27;1;255;238;138;219;263;13/09/1973; ; ; ;27;2;0;31.08.2019;8/31/2019;6/24/1953;66;6;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;6;21;48;1;18; ;4;9;50; ;18;7;75
27;2;258;273;266;218;18;03/06/2019; ; ; ;27;2;0;31.08.2019;8/31/2019;6/14/1990;29;2;2; ; ;1;2; ;1; ; ; ;4; ; ; ;1;6;21;48;1;18; ;4;9;50; ;18;7;75
27;2;257;273;292;219;20;01/09/2015; ; ; ;27;2;0;31.08.2019;8/31/2019;9/17/1995;23;2;2; ; ;1;2; ;1; ; ; ;3; ; ;1; ;6;21;48;1;18; ;4;9;50; ;18;7;75
27;2;257;273;138;218;18;01/03/1983; ; ; ;27;2;0;31.08.2019;8/31/2019;4/14/1955;64;6;2; ; ;1;2; ;1; ; ; ;1;1; ; ; ;6;21;48;1;18; ;4;9;50; ;18;7;75
27;2;255;238;138;222;20;10/11/1980; ; ; ;27;2;0;31.08.2019;8/31/2019;10/12/1956;62;6;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;6;21;48;1;18; ;4;9;50; ;18;7;75
27;1;257;274;138;218;20;01/12/1981; ; ; ;27;2;0;31.08.2019;8/31/2019;3/1/1955;64;6;2; ; ;1;5; ; ; ; ;1;1;1; ; ; ;6;21;48;1;18; ;4;9;50; ;18;7;75
27;1;255;238;138;219;18;04/01/1982; ; ; ;27;2;0;31.08.2019;8/31/2019;9/28/1957;61;6;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;6;21;48;1;18; ;4;9;50; ;18;7;75
27;1;257;237;138;218;263;11/02/1982; ; ; ;27;2;0;31.08.2019;8/31/2019;6/19/1957;62;6;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;6;21;48;1;18; ;4;9;50; ;18;7;75
27;1;254;238;138;222;20;02/01/1980; ; ; ;27;2;0;31.08.2019;8/31/2019;12/19/1955;63;6;0;1; ; ;6; ; ; ; ; ;1;1; ; ; ;6;21;48;1;18; ;4;9;50; ;18;7;75
27;1;258;237;138;218;20;01/01/1981; ; ; ;27;2;0;31.08.2019;8/31/2019;8/27/1958;61;6;2; ; ;1;8; ; ; ; ; ;1;1; ; ; ;6;21;48;1;18; ;4;9;50; ;18;7;75
27;1;255;238;138;222;20;01/03/1982; ; ; ;27;2;0;31.08.2019;8/31/2019;12/13/1958;60;5;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;6;21;48;1;18; ;4;9;50; ;18;7;75
27;1;255;238;138;219;20;12/07/1985; ; ; ;27;2;0;31.08.2019;8/31/2019;8/26/1958;61;6;1; ;1; ;6; ; ; ; ; ;1;1; ; ; ;6;21;48;1;18; ;4;9;50; ;18;7;75
27;1;257;232;138;218;20;05/08/1982; ; ; ;27;2;0;31.08.2019;8/31/2019;1/13/1960;59;5;2; ; ;1;4; ; ; ;1; ;1;1; ; ; ;6;21;48;1;18; ;4;9;50; ;18;7;75
27;1;257;238;138;219;18;01/05/1978; ; ; ;27;2;0;31.08.2019;8/31/2019;7/23/1958;61;6;2; ; ;1;6; ; ; ; ; ;1;1; ; ; ;6;21;48;1;18; ;4;9;50; ;18;7;75
