IBGE;NU_IDENTIFICADOR;q40_3;q40_9;q40_10;q40_11;q40_12;q40_13;q40_14;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_incompleto;Estadual;DataCenso;DataCenso_2021;d40_2_Faixas_etarias;d40_9;d40_11;d40_9bin1;d40_9bin2;d40_9bin3;d40_10bin1;d40_10bin2;d40_10bin3;d40_10bin4;d40_10bin5;d40_11bin1;d40_11bin2;d40_11bin3;d40_11bin4;d40_9bin1_sum;d40_9bin2_sum;d40_9bin3_sum;d40_10bin1_sum;d40_10bin2_sum;d40_10bin3_sum;d40_10bin4_sum;d40_10bin5_sum;d40_11bin1_sum;d40_11bin2_sum;d40_11bin3_sum;d40_11bin4_sum;nu_trabalhadores
221100;2211003307103;0;257;273;266;21;18;20/06/2017;2211001;22;2;Teresina;814230;767557;46673;Grande;1391,981; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ;1;3; ;2; ; ;1;2; ; ;2;4
230080;2300803308550;1;258;274;138;218;262;01/06/2016;2300804;23;2;Antonina do Norte;6984;4999;1985;Pequeno I;260,104; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ; ;3;1;1; ; ;1;3; ; ; ;3
230080;2300803308550;0;257;273;138;218;262;01/11/2016;2300804;23;2;Antonina do Norte;6984;4999;1985;Pequeno I;260,104; ;2;31.08.2021;8/31/2021;3;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;3;1;1; ; ;1;3; ; ; ;3
230080;2300803308550;0;257;275;138;21;20;26/04/2016;2300804;23;2;Antonina do Norte;6984;4999;1985;Pequeno I;260,104; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1;1; ; ; ; ;1; ; ; ; ; ;3;1;1; ; ;1;3; ; ; ;3
230428;2304283308390;0;257;274;292;218;18;11/01/2021;2304285;23;2;Eusébio;46033;46033;0;Pequeno II;79,005; ;2;31.08.2021;8/31/2021;1;2;3; ; ;1; ; ; ; ;1; ; ;1; ; ; ;2; ;1; ; ;1; ; ;2; ;2
230428;2304283308390;0;257;273;292;218;18;11/01/2021;2304285;23;2;Eusébio;46033;46033;0;Pequeno II;79,005; ;2;31.08.2021;8/31/2021;2;2;3; ; ;1; ;1; ; ; ; ; ;1; ; ; ;2; ;1; ; ;1; ; ;2; ;2
230440;2304403310310;0;258;273;293;218;18;01/08/2018;2304400;23;2;Fortaleza;2452185;2452185;0;Metrópole;314,93; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ; ;7;2;3; ; ;2; ; ; ;7;7
230440;2304403310310;0;258;273;293;218;272;01/07/2018;2304400;23;2;Fortaleza;2452185;2452185;0;Metrópole;314,93; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ; ;7;2;3; ; ;2; ; ; ;7;7
230440;2304403310310;0;257;274;293;218;20;01/08/2018;2304400;23;2;Fortaleza;2452185;2452185;0;Metrópole;314,93; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;7;2;3; ; ;2; ; ; ;7;7
230440;2304403310310;0;257;273;293;21;20;15/02/2021;2304400;23;2;Fortaleza;2452185;2452185;0;Metrópole;314,93; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ; ;7;2;3; ; ;2; ; ; ;7;7
230440;2304403310310;0;257;274;293;218;20;23/07/2020;2304400;23;2;Fortaleza;2452185;2452185;0;Metrópole;314,93; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;7;2;3; ; ;2; ; ; ;7;7
230440;2304403310310;0;257;275;293;216;263;02/08/2018;2304400;23;2;Fortaleza;2452185;2452185;0;Metrópole;314,93; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1;1; ; ; ; ; ; ; ;1; ; ;7;2;3; ; ;2; ; ; ;7;7
230440;2304403310310;0;257;275;293;218;263;22/04/2021;2304400;23;2;Fortaleza;2452185;2452185;0;Metrópole;314,93; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1;1; ; ; ; ; ; ; ;1; ; ;7;2;3; ; ;2; ; ; ;7;7
230523;2305233313151;1;257;237;266;218;20;01/08/2021;2305233;23;2;Horizonte;55187;51049;4138;Médio;160,764; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1; ; ;1; ; ; ; ; ; ; ; ;1;1
230725;2307253311901;0;257;273;266;218;20;01/02/2021;2307254;23;2;Jijoca de Jericoacoara;17002;5556;11446;Pequeno I;204,793; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ;1;3; ;2; ; ;1; ; ;1;3;4
230725;2307253311901;0;258;274;266;218;20;01/02/2021;2307254;23;2;Jijoca de Jericoacoara;17002;5556;11446;Pequeno I;204,793; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ;1;3; ;2; ; ;1; ; ;1;3;4
230725;2307253311901;0;255;238;266;216;20;01/02/2021;2307254;23;2;Jijoca de Jericoacoara;17002;5556;11446;Pequeno I;204,793; ;2;31.08.2021;8/31/2021;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1; ;1;3; ;2; ; ;1; ; ;1;3;4
230725;2307253311901;0;257;273;292;21;262;24/08/2020;2307254;23;2;Jijoca de Jericoacoara;17002;5556;11446;Pequeno I;204,793; ;2;31.08.2021;8/31/2021;3;2;3; ; ;1; ;1; ; ; ; ; ;1; ; ;1;3; ;2; ; ;1; ; ;1;3;4
231240;2312403311779;0;257;273;292;218;18;29/01/2018;2312403;23;2;São Gonçalo do Amarante;43890;28537;15353;Pequeno II;834,448; ;2;31.08.2021;8/31/2021;2;2;3; ; ;1; ;1; ; ; ; ; ;1; ; ; ;4; ;2; ; ;1; ; ;4; ;4
231240;2312403311779;0;257;237;292;21;20;29/01/2018;2312403;23;2;São Gonçalo do Amarante;43890;28537;15353;Pequeno II;834,448; ;2;31.08.2021;8/31/2021;2;2;3; ; ;1; ; ; ; ; ; ; ;1; ; ; ;4; ;2; ; ;1; ; ;4; ;4
231240;2312403311779;0;258;274;292;218;20;29/01/2018;2312403;23;2;São Gonçalo do Amarante;43890;28537;15353;Pequeno II;834,448; ;2;31.08.2021;8/31/2021;2;2;3; ; ;1; ; ; ; ;1; ; ;1; ; ; ;4; ;2; ; ;1; ; ;4; ;4
231240;2312403311779;0;257;273;292;218;18;29/01/2018;2312403;23;2;São Gonçalo do Amarante;43890;28537;15353;Pequeno II;834,448; ;2;31.08.2021;8/31/2021;5;2;3; ; ;1; ;1; ; ; ; ; ;1; ; ; ;4; ;2; ; ;1; ; ;4; ;4
240260;2402603310404;1;255;238;292;218;20;03/02/2020;2402600;24;2;Ceará-Mirim;68141;35494;32647;Médio;724,381; ;2;31.08.2021;8/31/2021;3;1;3; ;1; ; ; ; ; ; ; ; ;1; ; ;1;3; ;1; ; ;1; ; ;2;2;4
240260;2402603310404;0;257;274;266;218;20;17/05/2021;2402600;24;2;Ceará-Mirim;68141;35494;32647;Médio;724,381; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ;1;3; ;1; ; ;1; ; ;2;2;4
240260;2402603310404;0;258;273;266;218;18;17/05/2021;2402600;24;2;Ceará-Mirim;68141;35494;32647;Médio;724,381; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ;1;3; ;1; ; ;1; ; ;2;2;4
240260;2402603310404;0;257;237;292;21;20;01/08/2021;2402600;24;2;Ceará-Mirim;68141;35494;32647;Médio;724,381; ;2;31.08.2021;8/31/2021;2;2;3; ; ;1; ; ; ; ; ; ; ;1; ; ;1;3; ;1; ; ;1; ; ;2;2;4
240310;2403103307137;0;255;239;142;349;391;26/08/2020;2403103;24;2;Currais Novos;42652;37777;4875;Pequeno II;864,349; ;2;31.08.2021;8/31/2021;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1; ;1;1; ;1; ; ; ; ; ; ;2;2
240310;2403103307137;1;258;273;142;218;18;26/08/2020;2403103;24;2;Currais Novos;42652;37777;4875;Pequeno II;864,349; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ;1;1; ;1; ; ; ; ; ; ;2;2
240420;2404203312793;0;257;273;266;218;18;01/10/2021;2404200;24;2;Goianinha;22481;15477;7004;Pequeno II;192,279; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ; ;2; ;1; ; ;1; ; ; ;2;2
240420;2404203312793;0;257;274;266;21;20;01/03/2021;2404200;24;2;Goianinha;22481;15477;7004;Pequeno II;192,279; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;2; ;1; ; ;1; ; ; ;2;2
240450;2404503308271;0;257;274;266;218;20;14/01/2021;2404507;24;2;Guamaré;12404;4407;7997;Pequeno I;258,958; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;2; ;1; ; ;1; ; ; ;2;2
240450;2404503308271;0;257;273;266;218;18;14/01/2021;2404507;24;2;Guamaré;12404;4407;7997;Pequeno I;258,958; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ; ;2; ;1; ; ;1; ; ; ;2;2
240920;2409203310432;1;256;239;266;21;20;10/01/2021;2409209;24;2;Passagem;2895;1191;1704;Pequeno I;41,215; ;2;31.08.2021;8/31/2021;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1; ;1;2; ;1; ; ;1; ; ; ;3;3
240920;2409203310432;0;257;273;266;218;18;10/01/2021;2409209;24;2;Passagem;2895;1191;1704;Pequeno I;41,215; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ;1;2; ;1; ; ;1; ; ; ;3;3
240920;2409203310432;0;257;274;266;218;20;10/01/2021;2409209;24;2;Passagem;2895;1191;1704;Pequeno I;41,215; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ;1;2; ;1; ; ;1; ; ; ;3;3
241105;2411053306951;0;255;238;292;21;20;04/02/2019;2411056;24;2;Tibau;3687;2835;852;Pequeno I;169,237; ;2;31.08.2021;8/31/2021;4;1;3; ;1; ; ; ; ; ; ; ; ;1; ; ;1; ; ; ; ; ; ; ; ;1; ;1
241120;2411203308342;0;257;273;266;218;18;31/05/2021;2411205;24;2;Santa Cruz;35797;30499;5298;Pequeno II;624,356; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ;1;2; ;2; ; ; ; ; ;2;1;3
241120;2411203308342;0;257;273;292;218;272;24/01/2017;2411205;24;2;Santa Cruz;35797;30499;5298;Pequeno II;624,356; ;2;31.08.2021;8/31/2021;3;2;3; ; ;1; ;1; ; ; ; ; ;1; ; ;1;2; ;2; ; ; ; ; ;2;1;3
241120;2411203308342;0;255;239;292;21;20;21/10/2019;2411205;24;2;Santa Cruz;35797;30499;5298;Pequeno II;624,356; ;2;31.08.2021;8/31/2021;2;1;3; ;1; ; ; ; ; ; ; ; ;1; ; ;1;2; ;2; ; ; ; ; ;2;1;3
241150;2411503313093;1;256;239;142;21;20;15/03/2021;2411502;24;2;Santo Antônio;22216;14280;7936;Pequeno II;301,082; ;2;31.08.2021;8/31/2021;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1; ;1;2; ;1; ; ;1; ; ; ;3;3
241150;2411503313093;0;257;273;266;218;18;08/03/2021;2411502;24;2;Santo Antônio;22216;14280;7936;Pequeno II;301,082; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ;1;2; ;1; ; ;1; ; ; ;3;3
241150;2411503313093;0;257;274;266;218;18;08/03/2021;2411502;24;2;Santo Antônio;22216;14280;7936;Pequeno II;301,082; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ;1;2; ;1; ; ;1; ; ; ;3;3
241170;2411703312829;0;257;273;266;218;272;07/11/2018;2411700;24;2;São Bento do Trairí;3905;1884;2021;Pequeno I;190,818; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ; ;1; ;1; ; ; ; ; ; ;1;1
241310;2413103312085;0;257;273;266;21;18;24/10/2020;2413102;24;2;Senador Elói de Souza;5637;2423;3214;Pequeno I;167,608; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ; ;1; ;1; ; ; ; ; ; ;1;1
241350;2413503310436;1;256;239;292;21;262;10/01/2021;2413508;24;2;Serrinha;6581;2121;4460;Pequeno I;193,351; ;2;31.08.2021;8/31/2021;2;1;3; ;1; ; ; ; ; ; ; ; ;1; ; ;1;2; ;1; ; ;1; ; ;1;2;3
241350;2413503310436;0;257;273;266;218;262;10/01/2021;2413508;24;2;Serrinha;6581;2121;4460;Pequeno I;193,351; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ;1;2; ;1; ; ;1; ; ;1;2;3
241350;2413503310436;0;257;274;266;218;262;10/01/2021;2413508;24;2;Serrinha;6581;2121;4460;Pequeno I;193,351; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ;1;2; ;1; ; ;1; ; ;1;2;3
250157;2501573313121;0;257;274;266;218;18;11/05/2021;2501575;25;2;Barra de Santana;8206;731;7475;Pequeno I;374,374; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ;1;4;1;1; ;1;1;1; ;1;3;5
250157;2501573313121;0;257;275;266;217;18;01/01/2021;2501575;25;2;Barra de Santana;8206;731;7475;Pequeno I;374,374; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1;1; ; ; ; ; ; ; ;1; ;1;4;1;1; ;1;1;1; ;1;3;5
250157;2501573313121;0;256;237;292;21;20;01/03/2021;2501575;25;2;Barra de Santana;8206;731;7475;Pequeno I;374,374; ;2;31.08.2021;8/31/2021;1;1;3; ;1; ; ; ; ; ; ; ; ;1; ; ;1;4;1;1; ;1;1;1; ;1;3;5
250157;2501573313121;1;257;232;266;218;272;17/09/2021;2501575;25;2;Barra de Santana;8206;731;7475;Pequeno I;374,374; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ; ; ;1; ; ; ; ;1; ;1;4;1;1; ;1;1;1; ;1;3;5
250157;2501573313121;0;257;273;138;218;18;01/09/2007;2501575;25;2;Barra de Santana;8206;731;7475;Pequeno I;374,374; ;2;31.08.2021;8/31/2021;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ;1;4;1;1; ;1;1;1; ;1;3;5
250320;2503203313139;0;257;274;292;218;20;01/02/2021;2503209;25;2;Cabedelo;57944;57936;8;Médio;31,915; ;2;31.08.2021;8/31/2021;2;2;3; ; ;1; ; ; ; ;1; ; ;1; ; ; ;3; ;2; ; ;1; ; ;3; ;3
250320;2503203313139;0;257;273;292;218;20;02/01/2017;2503209;25;2;Cabedelo;57944;57936;8;Médio;31,915; ;2;31.08.2021;8/31/2021;3;2;3; ; ;1; ;1; ; ; ; ; ;1; ; ; ;3; ;2; ; ;1; ; ;3; ;3
250320;2503203313139;0;257;273;292;21;20;11/04/2018;2503209;25;2;Cabedelo;57944;57936;8;Médio;31,915; ;2;31.08.2021;8/31/2021;4;2;3; ; ;1; ;1; ; ; ; ; ;1; ; ; ;3; ;2; ; ;1; ; ;3; ;3
250460;2504603313045;0;257;273;266;218;18;01/09/2021;2504603;25;2;Conde;21400;14487;6913;Pequeno II;172,95; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ; ;2; ;1; ;1; ; ; ;1;1;2
250460;2504603313045;0;257;232;292;21;20;06/12/2021;2504603;25;2;Conde;21400;14487;6913;Pequeno II;172,95; ;2;31.08.2021;8/31/2021;3;2;3; ; ;1; ; ; ;1; ; ; ;1; ; ; ;2; ;1; ;1; ; ; ;1;1;2
25;2506003313041;0;257;273;292;21;20;01/06/2021; ;25;2; ; ; ; ; ; ; ;1;31.08.2021;8/31/2021;2;2;3; ; ;1; ;1; ; ; ; ; ;1; ; ; ;1; ;1; ; ; ; ; ;1; ;1
250640;2506403312135;0;257;273;266;218;18;02/01/2021;2506400;25;2;Gurinhém;13872;5795;8077;Pequeno I;346,067; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ; ;2; ;1; ; ;1; ; ; ;2;2
250640;2506403312135;0;257;274;266;218;18;01/02/2021;2506400;25;2;Gurinhém;13872;5795;8077;Pequeno I;346,067; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;2; ;1; ; ;1; ; ; ;2;2
250750;2507503306186;1;255;239;142;254;20;01/09/2021;2507507;25;2;João Pessoa;723515;720785;2730;Grande;211,475; ;2;31.08.2021;8/31/2021;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;4;7; ;3; ; ;3; ; ; ;14;14
250750;2507503306186;0;257;273;291;218;18;01/01/2009;2507507;25;2;João Pessoa;723515;720785;2730;Grande;211,475; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;3;4;7; ;3; ; ;3; ; ; ;14;14
250750;2507503306186;0;257;274;291;21;20;17/11/2011;2507507;25;2;João Pessoa;723515;720785;2730;Grande;211,475; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1;3;4;7; ;3; ; ;3; ; ; ;14;14
250750;2507503306186;0;257;237;142;218;20;06/06/2018;2507507;25;2;João Pessoa;723515;720785;2730;Grande;211,475; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;3;4;7; ;3; ; ;3; ; ; ;14;14
250750;2507503306186;0;258;273;291;218;18;01/06/2006;2507507;25;2;João Pessoa;723515;720785;2730;Grande;211,475; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;3;4;7; ;3; ; ;3; ; ; ;14;14
250750;2507503306186;0;257;273;142;218;18;02/05/2018;2507507;25;2;João Pessoa;723515;720785;2730;Grande;211,475; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ;1; ; ; ; ; ; ;1;3;4;7; ;3; ; ;3; ; ; ;14;14
250750;2507503306186;0;257;274;291;218;18;01/06/2017;2507507;25;2;João Pessoa;723515;720785;2730;Grande;211,475; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1;3;4;7; ;3; ; ;3; ; ; ;14;14
250750;2507503306186;0;257;274;142;218;18;02/09/2021;2507507;25;2;João Pessoa;723515;720785;2730;Grande;211,475; ;2;31.08.2021;8/31/2021;4;2;4; ; ;1; ; ; ; ;1; ; ; ;1;3;4;7; ;3; ; ;3; ; ; ;14;14
250750;2507503306186;0;254;239;142;372;20;01/02/2020;2507507;25;2;João Pessoa;723515;720785;2730;Grande;211,475; ;2;31.08.2021;8/31/2021;5;0;4;1; ; ; ; ; ; ; ; ; ; ;1;3;4;7; ;3; ; ;3; ; ; ;14;14
250750;2507503306186;0;255;238;142;220;20;01/07/2019;2507507;25;2;João Pessoa;723515;720785;2730;Grande;211,475; ;2;31.08.2021;8/31/2021;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;4;7; ;3; ; ;3; ; ; ;14;14
250750;2507503306186;1;255;239;142;254;20;01/09/2021;2507507;25;2;João Pessoa;723515;720785;2730;Grande;211,475; ;2;31.08.2021;8/31/2021;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;4;7; ;3; ; ;3; ; ; ;14;14
250750;2507503306186;1;252;239;142;254;20;03/06/2021;2507507;25;2;João Pessoa;723515;720785;2730;Grande;211,475; ;2;31.08.2021;8/31/2021;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;3;4;7; ;3; ; ;3; ; ; ;14;14
250750;2507503306186;1;255;239;142;254;20;01/07/2021;2507507;25;2;João Pessoa;723515;720785;2730;Grande;211,475; ;2;31.08.2021;8/31/2021;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;4;7; ;3; ; ;3; ; ; ;14;14
250750;2507503306186;1;253;239;142;254;20;02/03/2021;2507507;25;2;João Pessoa;723515;720785;2730;Grande;211,475; ;2;31.08.2021;8/31/2021;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;3;4;7; ;3; ; ;3; ; ; ;14;14
25;2507503313035;0;257;273;142;21;20;01/08/2021; ;25;2; ; ; ; ; ; ; ;1;31.08.2021;8/31/2021;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ; ;1; ;1; ; ; ; ; ; ;1;1
260790;2607903311929;0;258;273;138;21;20;20/02/2021;2607901;26;2;Jaboatão dos Guararapes;644620;630595;14025;Grande;258,694; ;2;31.08.2021;8/31/2021;1;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ; ;3; ;2; ; ;1;1; ;1;1;3
260790;2607903311929;0;257;274;292;218;20;15/06/2020;2607901;26;2;Jaboatão dos Guararapes;644620;630595;14025;Grande;258,694; ;2;31.08.2021;8/31/2021;1;2;3; ; ;1; ; ; ; ;1; ; ;1; ; ; ;3; ;2; ; ;1;1; ;1;1;3
260790;2607903311929;0;258;273;266;218;20;15/04/2021;2607901;26;2;Jaboatão dos Guararapes;644620;630595;14025;Grande;258,694; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ; ;3; ;2; ; ;1;1; ;1;1;3
261060;2610603311959;0;257;274;266;218;18;01/03/2021;2610608;26;2;Paudalho;51357;36332;15025;Médio;274,776; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1;1; ;2; ;1; ; ;1; ; ;1;2;3
261060;2610603311959;0;252;238;292;21;20;01/04/2021;2610608;26;2;Paudalho;51357;36332;15025;Médio;274,776; ;2;31.08.2021;8/31/2021;2;0;3;1; ; ; ; ; ; ; ; ; ;1; ;1; ;2; ;1; ; ;1; ; ;1;2;3
261060;2610603311959;0;257;273;266;218;18;01/03/2021;2610608;26;2;Paudalho;51357;36332;15025;Médio;274,776; ;2;31.08.2021;8/31/2021;4;2;4; ; ;1; ;1; ; ; ; ; ; ;1;1; ;2; ;1; ; ;1; ; ;1;2;3
290460;2904603306525;0;258;237;292;21;272;10/01/2021;2904605;29;2;Brumado;64602;45131;19471;Médio;2207,612; ;2;31.08.2021;8/31/2021;4;2;3; ; ;1; ; ; ; ; ; ; ;1; ; ; ;3; ;1; ; ;1; ; ;1;2;3
290460;2904603306525;0;257;273;266;218;18;24/03/2021;2904605;29;2;Brumado;64602;45131;19471;Médio;2207,612; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ; ;3; ;1; ; ;1; ; ;1;2;3
290460;2904603306525;0;258;274;266;218;20;05/10/2020;2904605;29;2;Brumado;64602;45131;19471;Médio;2207,612; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;3; ;1; ; ;1; ; ;1;2;3
290500;2905003304168;0;257;273;142;218;18;18/01/2021;2905008;29;2;Caculé;22236;13309;8927;Pequeno II;610,983; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ;3;3; ;2; ; ;1;3; ; ;3;6
290500;2905003304168;1;255;238;138;216;20;19/07/2021;2905008;29;2;Caculé;22236;13309;8927;Pequeno II;610,983; ;2;31.08.2021;8/31/2021;2;1;1; ;1; ; ; ; ; ; ;1; ; ; ; ;3;3; ;2; ; ;1;3; ; ;3;6
290500;2905003304168;0;257;274;138;218;20;01/02/2017;2905008;29;2;Caculé;22236;13309;8927;Pequeno II;610,983; ;2;31.08.2021;8/31/2021;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ; ;3;3; ;2; ; ;1;3; ; ;3;6
290500;2905003304168;0;255;238;142;216;20;04/01/2021;2905008;29;2;Caculé;22236;13309;8927;Pequeno II;610,983; ;2;31.08.2021;8/31/2021;5;1;4; ;1; ; ; ; ; ; ; ; ; ;1; ;3;3; ;2; ; ;1;3; ; ;3;6
290500;2905003304168;0;257;273;138;21;20;01/05/2014;2905008;29;2;Caculé;22236;13309;8927;Pequeno II;610,983; ;2;31.08.2021;8/31/2021;4;2;1; ; ;1; ;1; ; ; ;1; ; ; ; ;3;3; ;2; ; ;1;3; ; ;3;6
290500;2905003304168;0;255;238;142;220;20;13/01/2021;2905008;29;2;Caculé;22236;13309;8927;Pequeno II;610,983; ;2;31.08.2021;8/31/2021;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1; ;3;3; ;2; ; ;1;3; ; ;3;6
290800;2908003312719;1;257;232;142;218;18;11/08/2021;2908002;29;2;Coaraci;20964;19130;1834;Pequeno II;274,5; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ; ; ;1; ; ; ; ;1; ; ;4; ;1; ;1;2; ; ; ;4;4
290800;2908003312719;0;257;274;142;21;18;11/08/2021;2908002;29;2;Coaraci;20964;19130;1834;Pequeno II;274,5; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;4; ;1; ;1;2; ; ; ;4;4
290800;2908003312719;0;257;274;142;218;18;11/08/2021;2908002;29;2;Coaraci;20964;19130;1834;Pequeno II;274,5; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;4; ;1; ;1;2; ; ; ;4;4
290800;2908003312719;0;257;273;142;218;18;11/08/2021;2908002;29;2;Coaraci;20964;19130;1834;Pequeno II;274,5; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ; ;4; ;1; ;1;2; ; ; ;4;4
291100;2911003306166;1;257;273;266;218;272;03/01/2018;2911006;29;2;Floresta Azul;10660;7343;3317;Pequeno I;321,013; ;2;31.08.2021;8/31/2021;1;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ; ;3; ;1; ; ;2; ; ; ;3;3
291100;2911003306166;0;258;274;266;218;272;01/06/2018;2911006;29;2;Floresta Azul;10660;7343;3317;Pequeno I;321,013; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;3; ;1; ; ;2; ; ; ;3;3
291100;2911003306166;0;258;274;266;21;20;01/01/2017;2911006;29;2;Floresta Azul;10660;7343;3317;Pequeno I;321,013; ;2;31.08.2021;8/31/2021;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1; ; ;3; ;1; ; ;2; ; ; ;3;3
291270;2912703306481;0;257;273;293;218;272;01/10/2015;2912707;29;2;Ibirapitanga;22598;6163;16435;Pequeno II;472,694; ;2;31.08.2021;8/31/2021;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1; ; ;2; ;1; ;1; ; ; ;1;1;2
291270;2912703306481;0;257;232;292;21;20;01/03/2017;2912707;29;2;Ibirapitanga;22598;6163;16435;Pequeno II;472,694; ;2;31.08.2021;8/31/2021;1;2;3; ; ;1; ; ; ;1; ; ; ;1; ; ; ;2; ;1; ;1; ; ; ;1;1;2
