NU_IDENTIFICADOR;IBGE;IBGE7;Regiao;UF;Município;Municipio_2013;area;Pop_Total2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;Q_completo;q33_3;q33_9;q33_10;q33_11;q33_12;q33_13;q33_14;q33_15_1;q33_15_2;q33_15_3;q33_5_velha;q33_14_velha;DataCenso;DataCenso_2019;q33_2_rec;Idade;Faixas_etarias;d_33_9;d_33_11;d_33_9bin1;d_33_9bin2;d_33_9bin3;d_33_10bin1;d_33_10bin2;d_33_10bin3;d_33_10bin4;d_33_10bin5;d_33_11bin1;d_33_11bin2;d_33_11bin3;d_33_11bin4;d_33_9bin1_sum;d_33_9bin2_sum;d_33_9bin3_sum;d_33_10bin1_sum;d_33_10bin2_sum;d_33_10bin3_sum;d_33_10bin4_sum;d_33_10bin5_sum;d_33_11bin1_sum;d_33_11bin2_sum;d_33_11bin3_sum;d_33_11bin4_sum;nu_trabalhadores
42091094704;420910;4209102;4;42;Joinville;Joinville;1130,88;515288;497850;17438;4;0;1;255;238;138;248;18;23/10/2019;2; ; ;1263114;23/10/2019;31.08.2019;8/31/2019;9/20/1958;60;4;1;1; ;1; ; ; ; ; ; ;1; ; ; ;0;8;20;1;4;0;0;2;28;0;0;0;28
42091094704;420910;4209102;4;42;Joinville;Joinville;1130,88;515288;497850;17438;4;0;1;255;238;138;248;18;23/10/2019;3; ; ;3660748;23/10/2019;31.08.2019;8/31/2019;9/21/1977;41;3;1;1; ;1; ; ; ; ; ; ;1; ; ; ;0;8;20;1;4;0;0;2;28;0;0;0;28
42091094704;420910;4209102;4;42;Joinville;Joinville;1130,88;515288;497850;17438;4;0;1;255;238;138;248;18;23/10/2019;2; ; ;7597889;23/10/2019;31.08.2019;8/31/2019;2/27/1995;24;1;1;1; ;1; ; ; ; ; ; ;1; ; ; ;0;8;20;1;4;0;0;2;28;0;0;0;28
42091094704;420910;4209102;4;42;Joinville;Joinville;1130,88;515288;497850;17438;4;0;1;256;238;138;248;18;17/10/2017;2; ; ;51234939;17/10/2017;31.08.2019;8/31/2019;4/9/1981;38;2;1;1; ;1; ; ; ; ; ; ;1; ; ; ;0;8;20;1;4;0;0;2;28;0;0;0;28
42091094704;420910;4209102;4;42;Joinville;Joinville;1130,88;515288;497850;17438;4;0;1;256;238;138;248;18;23/10/2019;2; ; ;26149028;23/10/2019;31.08.2019;8/31/2019;7/7/1973;46;3;1;1; ;1; ; ; ; ; ; ;1; ; ; ;0;8;20;1;4;0;0;2;28;0;0;0;28
42091094704;420910;4209102;4;42;Joinville;Joinville;1130,88;515288;497850;17438;4;0;1;257;238;138;248;18;01/08/2016;2; ; ;5935835;01/08/2016;31.08.2019;8/31/2019;6/7/1961;58;4;2;1; ; ;1; ; ; ; ; ;1; ; ; ;0;8;20;1;4;0;0;2;28;0;0;0;28
42091094704;420910;4209102;4;42;Joinville;Joinville;1130,88;515288;497850;17438;4;0;2;257;238;138;248;18;01/08/2016;3; ; ;3344486;01/08/2016;31.08.2019;8/31/2019;7/19/1973;46;3;2;1; ; ;1; ; ; ; ; ;1; ; ; ;0;8;20;1;4;0;0;2;28;0;0;0;28
42091094704;420910;4209102;4;42;Joinville;Joinville;1130,88;515288;497850;17438;4;0;1;257;238;138;248;18;23/10/2019;3; ; ;1990628;23/10/2019;31.08.2019;8/31/2019;3/28/1967;52;4;2;1; ; ;1; ; ; ; ; ;1; ; ; ;0;8;20;1;4;0;0;2;28;0;0;0;28
42091094704;420910;4209102;4;42;Joinville;Joinville;1130,88;515288;497850;17438;4;0;1;257;238;138;248;18;23/10/2019;2; ; ;4135990;23/10/2019;31.08.2019;8/31/2019;10/19/1984;34;2;2;1; ; ;1; ; ; ; ; ;1; ; ; ;0;8;20;1;4;0;0;2;28;0;0;0;28
42091094704;420910;4209102;4;42;Joinville;Joinville;1130,88;515288;497850;17438;4;0;1;257;238;138;248;18;01/02/2019;2; ; ;34131930;01/02/2019;31.08.2019;8/31/2019;4/12/1981;38;2;2;1; ; ;1; ; ; ; ; ;1; ; ; ;0;8;20;1;4;0;0;2;28;0;0;0;28
42091094704;420910;4209102;4;42;Joinville;Joinville;1130,88;515288;497850;17438;4;0;1;257;238;138;248;18;23/10/2019;2; ; ;2199227;23/10/2019;31.08.2019;8/31/2019;3/28/1965;54;4;2;1; ; ;1; ; ; ; ; ;1; ; ; ;0;8;20;1;4;0;0;2;28;0;0;0;28
42091094704;420910;4209102;4;42;Joinville;Joinville;1130,88;515288;497850;17438;4;0;1;257;238;138;248;18;01/12/2017;2;4; ;47664290;01/12/2017;31.08.2019;8/31/2019;4/10/1971;48;3;2;1; ; ;1; ; ; ; ; ;1; ; ; ;0;8;20;1;4;0;0;2;28;0;0;0;28
42091094704;420910;4209102;4;42;Joinville;Joinville;1130,88;515288;497850;17438;4;0;1;257;238;138;248;18;01/08/2016;2; ; ;3358375;01/08/2016;31.08.2019;8/31/2019;8/13/1976;43;3;2;1; ; ;1; ; ; ; ; ;1; ; ; ;0;8;20;1;4;0;0;2;28;0;0;0;28
42091094704;420910;4209102;4;42;Joinville;Joinville;1130,88;515288;497850;17438;4;0;1;258;238;138;248;18;11/03/2019;2; ; ;7251987;11/03/2019;31.08.2019;8/31/2019;5/18/1970;49;3;2;1; ; ;1; ; ; ; ; ;1; ; ; ;0;8;20;1;4;0;0;2;28;0;0;0;28
42091094704;420910;4209102;4;42;Joinville;Joinville;1130,88;515288;497850;17438;4;0;1;257;275;138;248;18;23/10/2019;2; ; ;21523002;23/10/2019;31.08.2019;8/31/2019;1/28/1970;49;3;2;1; ; ;1;1; ; ; ; ;1; ; ; ;0;8;20;1;4;0;0;2;28;0;0;0;28
42091094704;420910;4209102;4;42;Joinville;Joinville;1130,88;515288;497850;17438;4;0;1;257;273;138;249;18;01/11/2018;2; ; ;3641560;01/11/2018;31.08.2019;8/31/2019;7/27/1980;39;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;8;20;1;4;0;0;2;28;0;0;0;28
42091094704;420910;4209102;4;42;Joinville;Joinville;1130,88;515288;497850;17438;4;0;1;258;273;138;249;18;11/07/2011;2; ; ;15535008;11/07/2011;31.08.2019;8/31/2019;12/19/1956;62;5;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;8;20;1;4;0;0;2;28;0;0;0;28
42091094704;420910;4209102;4;42;Joinville;Joinville;1130,88;515288;497850;17438;4;0;1;258;273;138;249;18;21/02/2018;3;4; ;33102260;21/02/2018;31.08.2019;8/31/2019;8/12/1979;40;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;0;8;20;1;4;0;0;2;28;0;0;0;28
42091094704;420910;4209102;4;42;Joinville;Joinville;1130,88;515288;497850;17438;4;0;1;257;274;138;249;18;21/02/2018;2; ; ;3271624;21/02/2018;31.08.2019;8/31/2019;6/3/1976;43;3;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;8;20;1;4;0;0;2;28;0;0;0;28
42091094704;420910;4209102;4;42;Joinville;Joinville;1130,88;515288;497850;17438;4;0;2;258;274;138;249;18;21/03/2019;2; ; ;5262982;21/03/2019;31.08.2019;8/31/2019;4/7/1992;27;1;2;1; ; ;1; ; ; ; ;1;1; ; ; ;0;8;20;1;4;0;0;2;28;0;0;0;28
42091094704;420910;4209102;4;42;Joinville;Joinville;1130,88;515288;497850;17438;4;0;1;257;238;138;251;18;01/01/2017;1;4; ;22701184;01/01/2017;31.08.2019;8/31/2019;8/5/1968;51;4;2;1; ; ;1; ; ; ; ; ;1; ; ; ;0;8;20;1;4;0;0;2;28;0;0;0;28
